id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,good_bad
3126049498,20150316T000000,370000.0,3,1.5,1360,1167,3.0,0,0,3,8,1360,0,2008,0,98103,47.6962,-122.349,1360,1167,1
9521100214,20140604T000000,455000.0,3,1.75,1420,1189,3.0,0,0,3,8,1420,0,2006,0,98103,47.6625,-122.352,1380,1196,1
5693501102,20141030T000000,598500.0,3,3.0,1560,2091,3.0,0,0,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2091,1
993001961,20140709T000000,374950.0,3,2.25,1390,1484,3.0,0,0,3,8,1390,0,2007,0,98103,47.6912,-122.343,1250,1087,1
9523100712,20140618T000000,485000.0,2,2.5,1430,923,3.0,0,0,3,8,1410,20,2008,0,98103,47.6683,-122.355,1620,1505,1
5676000008,20150316T000000,410000.0,3,2.5,1420,1269,3.0,0,0,3,7,1420,0,2007,0,98103,47.6904,-122.342,1420,1300,0
4310702838,20150427T000000,375000.0,3,1.5,1290,1213,3.0,0,0,3,8,1290,0,2007,0,98103,47.6965,-122.34,1360,1227,1
6431000749,20140922T000000,349000.0,3,3.25,1340,1151,3.0,0,0,3,7,1340,0,2008,0,98103,47.6904,-122.346,1290,1200,0
3362401761,20150225T000000,450000.0,2,1.5,1020,1049,3.0,0,0,3,8,1020,0,2008,0,98103,47.68,-122.348,1350,1395,1
3226049565,20140711T000000,504600.0,5,3.0,2360,5000,1.0,0,0,3,7,1390,970,2008,0,98103,47.6931,-122.33,2180,5009,0
5694000706,20140813T000000,535000.0,3,2.75,1320,1125,3.0,0,0,3,8,1320,0,2008,0,98103,47.6598,-122.348,1320,1266,1
6431000987,20140902T000000,385000.0,3,2.25,1630,1598,3.0,0,0,3,8,1630,0,2008,0,98103,47.6904,-122.347,1320,1605,1
1972200555,20140714T000000,610000.0,3,1.75,1630,1500,3.0,0,0,3,8,1630,0,2014,0,98103,47.6536,-122.354,1570,1335,1
9468200109,20140617T000000,1555000.0,3,3.5,4360,6240,2.0,0,3,3,10,2960,1400,2008,0,98103,47.6791,-122.354,1920,3910,1
9521100866,20140618T000000,482000.0,3,3.25,1380,1120,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,1
9521100867,20140711T000000,475000.0,3,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,98103,47.6617,-122.349,1310,1405,1
1972200227,20141007T000000,459000.0,3,1.5,1160,1031,3.0,0,0,3,8,1160,0,2008,0,98103,47.6538,-122.357,1268,1688,1
9521100031,20140618T000000,690000.0,3,3.25,1540,1428,3.0,0,0,3,9,1540,0,2013,0,98103,47.6648,-122.353,1660,3300,1
1931300090,20140507T000000,610950.0,3,3.0,1680,1570,3.0,0,0,3,8,1680,0,2014,0,98103,47.6572,-122.346,1640,4800,1
1931300412,20150416T000000,475000.0,3,2.25,1190,1200,3.0,0,0,3,8,1190,0,2008,0,98103,47.6542,-122.346,1180,1224,1
1972201967,20141031T000000,520000.0,2,2.25,1530,981,3.0,0,0,3,8,1480,50,2006,0,98103,47.6533,-122.346,1530,1282,1
263000018,20140521T000000,360000.0,3,2.5,1530,1131,3.0,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1509,1
